 Hazman, Hazard
 Starwalker37, starwalker37
 Smotzz, Smotzz
 Shroxu, Shroxu
 sven-k, Sven-k
 Conspirazy, Conspiracy
 Ceanatis, H3Ru5
 Redfang, Redfang
 Velkaden, Velkaden
 Mavcu, Mavcu
 Jivira, Jiv
 2_9ersavoy, 2_9erSavoy
 na0cho, na0cho
 Chombo, Wobbler
 TacJack, [TAC] TacJack
 Slick500, Slick
 RoboRob, Robotnik157
 Alpha-Centauri, Alpha-centauri
 Cusser, Cusser
 big_flute, Big Flute
 bluuman, bluuman
 Jourdin, Jourdin
 Alpha-Oracle, Oracle
 Vidoh, Vidoh
 speaker552, speaker552
 RedDragons, RedDragons
 Robbyroy, Robbyroy
 beacon-deacon, Beacon Deacon
 S7ewie, S7ewie
 MGKL-Nepharious, Neph
 HotRod555555, ThatSexyGuy
 Captain_Retlaw, Captain_Retlaw
 Jaspendar, Jaspendar
 Beleaguer, Haste
 Kiiorn, Kiiorn Mae
 M1dnight, M1dnight
 LOV-E, Poet
 Zero86, Adam J
 BananaMod, Dema
 Navin79, Wardaddy
 TThomas, TThomas
 Fresh-Squeezed, The Juice 
 MrFission, MrFusion
 bubbanator79, bubbanator79
 Logan_Oleary, Logan Oleary
 Safka, Safka
 Zazenn, Zazen
 babyJam, babyJam
 Debido, Debido
 RaverJesus, RaverJesus
 MrFizzbin, Fizzy
 Atomise, [XPL]Atomise
 Kringe, Kringe
 bmarkman, Red Deer
 captainshadow, shadowstar
 CruleD, CruleD
 LordListerofSmeg, LordListerofSmeg
 Cop_Killer, CK
 360-Lotus, Red
 lucasdreyfuss, Lucas Dreyfuss
 Owl-Apex, owl
 h0rd, hordakai 
 Wyn, Wyn
 JSlade, Slade
 Reflexion, Reflexion
 BlackHawkK, BlackHawkK
 S_Pice, Spice
 Robert_Namo, RobertNamo
 TheMentor, Jerrol
 Aesthier, Aesthier
 SpaceMonkeyJax, SpaceMonkey
 DestructoJones, Destructo
 Cadmiae, Heyi Hayo
 MidnightWolfie, Wolfie
 ObiWanJakobi, ObiWanJakobi
 Nexus87, Nexus
 Kjammamm, Kjammamm
 VII-G, VII_Greed
 Fenris_Wolf, Fenris Wolf
 Steehler, MrSteehler
 Tuphanu, Tuphanu
 J0K3R15, J0K3R
 YNVGEMA, Emma
 MHoggins, M. Hoggins
 FWS, Funky
 orablade, oRaBlade
 rodelthegreat, Rodel the Great
 jguy555, Jguy555
 Dacripla, Dacripla
 Romanorum, Romanorum
 dfilipes, DFilipeS
 Maui-The-Great, Maui
 Smalldog, Smalldog
 Cronotekk, Cronotekk
 Sweareng, Sweareng
 The_Blue_Ribbon, BigDHong
 PilotAndie, Overkill
 ZodeMedicae, Zodiac Medicae
 GreenThumb, GreenThumb
 DingoSniper, DingoSniper
 kvin1, Nightwing
 barthyburger, Barthy
 KillytheBit, Killy the Bit
 MaxThruster, M800
 Aptos, Chaos Theory
 favonius, Favonius
 Phantom_Spectre, Snake_2k
 Sportsmaster, Sportsmaster
 Zevuclie, Zevuclie
 Tyreal_Star, Tyreal 
 Juggornaut, Juggornaut
 Tconl, Tcon
 Snake57, Snake57
 JackBidders, Jack Bidders
 thephoenix112, The Phoenix
 Hachet, Hachet
 ShadowWolf7, ShadowWolf
 Gargie, Gargoyle
 Blacr, Blacr
 JackalQuinn, JackalQuinn
 reflexun, reflexun
 CaptainCuddles, Cptcuddles
 kokon86, kokon86
 Grija, Grija Embar
 Leaddinosaur, Ghost
 Trogdortheburninator, Trogdor
 AustinHH, AustinHH
 NorthernMonster, NorthernMonster
 vShiro, R3X
 Kegger5000, Kegger5000
 Melyonen, Melyonen Smythe
 GurdyPickens, Gurdy Pickens
 SIR_FAILSALOT, Sir Failsalot 
 Groovy-Domo, Groovy-Domo
 F-n-B, FleshNBlood
 Slyvix, Slyvix
 KewlGuy, deathnight295
 BeatrixKiddo, Betrix Kiddo
 Jack_of_All_Pc, Jack of All Pc
 MattyThundergren, CryticMatty
 Waltt, Weat
 notig, notig
 The_Flying_Burrito, The Flying Burrito
 HelixBam, helix.bam
 DMC_1, DMC
 OmnipotentGames, OmipotentGames
 Sophokles_Logimo, Sophokles Logimo
 Biter, Biter Wylie
 JakWud, JakWud
 Flatshift, Flatsix
 an0nm0n, an0n_m0n
 ProSkilllz, ProSkilllz
 ferrodoxin, Ferrodoxin
 Schatner, Schatner
 Exten, Exten
 Alpha-62, Alpha-6
 ken_ton, kenton.rohan
 Antrax0, Antrax0
 GrizzlyBear, GrizzlyBear
 Friedolf, Friedolf
 horizonarrow, Arrow
 LoaVael, LoaVael
 EchoAlphaEcho, EchoAlphaEcho
 Dashiva_USA, Dashiva
 KittenTaco, Kitten_Taco
 Kane42, Kane
 aviation13, Avoski
 StarDunc, StarDunc
 EeeTeeE, EeeTeeE
 ThePointMan, ThePointMan
 Obden, Obden
 frenchfry48SC, Frenchfry481
 The-British, The British
 ASLIPnSLIDE, ASLIPnSLIDE
 jzah_000, Jzah_000
 Deovi, Deovi
 BobaFettSlaveI, Boba Fett
 CommisarRasher, Commissar Rasher
 Jeraxan, Jeraxan
 jaderogue, JadeRogue
 Sirwolfe, Sirwolfe
 AZOUP, Zoouup
 Tankette, Tankette
 nopost1, nopost1
 beastpotato, KevinTumatauenga
 Bughouse, Bugsby Bearkeley
 philophil, phil
 Tazus, Tazus
 Ford_Purrfekt, Ford Purrfekt
 ShavedKnuckle, KalamMekhar
 CFay, CFay
 kckbxr259, TheChosenOne
 A55BL00D, A55BL00D
 Vecter, Vektyr
 Landtank, Landtank
 DeSeTu, DeS'eTuede
 jackalb, Jackal
 Crowsheart, White Crow
 okimiko, Rocket Girl
 DD3DD_3LAW, IIIGFUSIII
 EternalAmbiguity, EternalAmbiguity
 110100, MacTavish
 SilentDeath1973, SilentDeath
 BWill, Brother William
 sc_thor, Supreme Commander Thor
 AnadiaShark, AnadiaShark
 KingPWNinater, RekShopDaily
 Peanutsss, Arachide
 maltron, maltron
 TroutSlapper, TroutSlapper
 BlFox, Black Fox
 SgtxRock, Sgt.Rock
 Black_Corax, Black Corax
 Pandajacket, Engineer Tech
 mflatt, Mark Flatt
 redshirt13, Redshirt #13
 Draxx01, Draxx01
 Godwick, Godwick
 b-spark, Blue Spark
 xLyc, Lycronix
 vacoon, Vacoon
 Writers, Writers
 SambaBollenDK, Samba
 Sunwright, Samuel Sunwright
 Brian-the-Red, Brian the Red
 DarkestTimeline, DarkestTimeline
 leonkevlar, LeonKevlar
 Jordster9830, Jordan
 E4gle3ye, Eagle Eye
 Mr_V_2142, Mr_V_2142
 Black-Adder, Black Adder
 atraeus, Atraeus
 Rios_Drakoon, Rios Drakoon
 wedge_one, wedge
 krobeles, Raktar
 AndySupraTT, ?11? AndySupraTT
 DTW2ATL, Detroit-Techno
 aeropaco6, aeropaco6
 Ruenor, Ruenor
 ImanI, ImanI
 Blue-Harrier, Pendragon
 StealthBomber, Stealth
 BRD37, BRD
 Hox, Hox
 Sparh4wk, Sp4rhawk
 HypnoSpeed, HypnoSpeed
 A3MST3ONG, A3MST3ONG
 Artoriusaurus, Artoriusaurus Rex
 Elthrai, ElthraiPL
 Carbonboy, Carbon Boy
 Kiithknight, Kiithknight
 Bastient, Bastient
 9thc, ?9-THC
 lancek, Lance
 Shiznitz, Shiznitz
 Halvos, Halvos
 DaileyUSAR, DaileyUSAR
 Pooners, CptTetrionPooners
 YagerStar, Joseph Ion Stienberg
 Feliponius, Feliponius
 Kashiyuka, Kashiyuka
 Loki76, Loki
 Wurble, WurbleFlurble
 Infyrno, Infyrno
 WOLFMAN81, MackaWOLFMAN
 b0ingy, [77]b0ingy
 frombehind, frombehind
 Kraegus, Proteus
 Zac_Stormblade, Zac Stormblade
 Star-Sebbo, Sebbo
 PyroMedic, Aegis
 QMage, The Q Mage
 Orbac, Orbac
 MajorGrumbles, MajorGrumbles
 Ssyx, Ssyx
 Alebo, Alebo
 CMDR_ACE, Ace
 zephyriel, Zephyriel
 Blue-Phoenix, Kael Unlimited
 Utahx, Utah
 Morrack, Morrack
 KeepEscaping, KeepEscaping
 memphismark, frito bandito
 The_Mark, TheMark
 GOLDENTRIANGLES, GOLDENTRIANGLES
 EFCSpaceman, EFC Spaceman
 50DKP, Kungfu Guy
 Lock_Os, Lock Ostrie
 Conversion, Conversion
 Daniel_A_Roberts, Daniel A. Roberts
 WolfBennet, Wolf Bennet
 nahraf, nahraf
 Cruize, Cruize
 ManuSanchez, Manuel
 bl4c, Blackcan
 xXNetCodeXx, xXNetCodeXx
 Sigard-Olufson, Sigard Olufson
 Alexsand, Alex Sandman
 aussitzen_76, aussitzen_76
 ChuckGrand, ChuckGrand
 Samuel-Somtaaw, Samuel Somtaaw
 XelandriaSpacer, xelandria.spacer
 karatekip, KarateKip
 Danzigg, [XPL] Danzigg
 stickzz, Stickzz
 CaveCanum, DC
 Thnumba, [zG] Thomba
 Squid5, MagicSquid
 zahek, Zahek
 Trogdorman, Trogdorman
 Saidian, Super Napalm
 Enter, Enter
 Aksu, Aksu
 plateresque, Plateresque
 vSOAPYv, vSOAPYv
 Azradal, Azradal
 John_H_Holliday, John H Holliday
 CALBIX, Cal Murky
 Adian_Jaakul, Adian Jaakul
 Saddam, Saddam
 Alweul, Alweul
 Chiefen, Chief
 Tristan_Daughrity, Tristan Daughrity
 sarvik, Sarvik
 junglejet, Proxima Centauri
 kuiskaus, kuiskaus
 Niomo, Niomo
 Elladan71, Elladan71
 Mrunited12, Mrunited12
 GunnyS, Gunny S.
 Bunsonburner, Osiris of Terra
 Mister_Mayhem, Sincere
 Hamleet, Hamleet
 Swamplander, Swamplander
 Azthrei, Azthrei
 FragMeHoney, Sehvun Basiir
 Jonas_Simbaca, Jonas_Simbacca
 Roamin_Rubicon, Roamin' Rubicon
 ShadoWolf-84, ShadoWolf
 Celay2gud, Celay2gud
 Camroc2020, Camroc2020
 tommy_b, Tommy B.
 Mijal, Mijal
 Star-Frite, Kaldal Kaldigor
 Nusuga, Nusuga
 Sephyrius, Sephyrius
 Sam-I-Am, Sam-I-Am
 B0neface, Boneface
 Aadorian, Aadorian
 Donnerschock, Donnerschock
 ConorTuskey, Conor Tuskey
 Mouseville, Kelter
 BScrash, BScrash
 paulSquidi, p4ulSquidi
 Gunfun608, Gunfun608
 Jukraa, Jukraa
 StevenColbert, Zaz
 DeathMade, DeathMade
 Must_ache, Mustache
 Bionutt3r, Bionutter
 oliverjky, oliver
 Superman001, Superman
 CLD, Conlaed
 OutMan, OutMan
 vanfox, VanFox
 Metry, Metry
 divinty, Divinty
 neakesanke, maomaomu
 MisterMaa, MisterMaa
 DesmondZhu, Desmond
 CaptainJi, Captain
 RallyPointAlpha, Rally Point
 chaaaaarly, chaaaaarly
 hakan5533, hakan
 Heraklitus, Heraklitus
 DapperDan2012, DapperDan2012
 lianghao1238, Hatali
 MayPaw, MayPaw
 oLd_Sneakers, oLd_Sneakers
 slumboodi, slm
 plwkr, Pillwalker
 Shadar_Logoth, Shadar Logoth
 Marou, Marou
 lopez88, mrlopez88
 PapaG, Papagiglio
 SaraRouge, Rouge
 Nomedias, Nomedias
 CryingRug, EvilPanda
 Aereus, Aereus
 IamTheOnlyDTA, IamTheOnlyDTA
 Hammerfcol, Hammer
 Doktaphex, Doktaphex
 Arisboch, Aris Boch
 Inbloom, Inbloom
 Poff, Poff
 Luraziel, Luraziel Strata
 BrilliantWarrior, BrilliantWarrior
 arcalett, Arcalett
 JackQuack, PhaLynX
 Nevahk, Nevahk
 Neoco, Neoco
 Harbinger-One, Dardeus Dakara
 danigirl, Dani
 Sirch, Sirch
 HellfireRWS, HellfireRWS
 RICKR0lling, RICKR0lling
 Spatha777, Spatha
 Cypress-Star, Cypress-Star
 destinyTQ, ??
 Operation_Currywurst, Operation Currywurst
 TreeShadow, TreeShadow
 JamesMach, James Mach
 SOLUS-IPSE, Solus Ipse
 BassTheEngineer, Bass
 SquidofLove, SquidofLove
 Antipoetic, The Antipoet
 Lyndiskaanri, Lyndis
 Gen_Pappy, Gen_Pappy
 Commander_Abrahams, Commander Abrahams
 Commander_Abrahams, Commander Abrahams
 Gruffy46, Gruffy
 ZeusGamingPlay, ZeusGamingPlay
 TheronShan, Irwin M. Fletcher
 sakdanglah, Sak_Danglah
 Lexor01, Lexor
 R9HAWK, F?nfblatt
 Hoskey, Erebyss
 MakerofWaffles, Brad
 SweepTheLeg, Fuzzy
 Amonn, Amonn
 nightcatsme0w, nightcat
 leo_ou, Lao
 Khrystov, khristov
 KaleidoscopeKid, Kid
 Andromeda_NGC-224, Antares
 Joerich, Joerich
 xylex, Xylex
 Geeky, Geeky
 tywl, Tyw?le
 Accept333, Accept
 Yid, Yid
 Allister_Caine, Allister Caine
 Ambitiousxrush, Ambitiousxrush
 NaesRaito, NaesRaito
 SpeeDoh, SpeeDoh
 Mr_Yoshi, Mr_Yoshi
 Jaredh-Nash, Jaredh
 Anton_Cano, Anton Cano
 Hackiod, Hackiod
 centurion59, centurion59
 Signet, Signet
 Azzzza, Azza
 I_V_V27, IN|Verbis Virto27
 Foi-Net, Foi-Net
 Jackson1792, Jackson
 Rangerrr, RaNgerGG
 TheSpaceMoose, TheSpaceMoose
 Infamous_Blackout, Blackout
 MobiusSix, MobiusSix
 Kyttin, Llyr
 Duke-Johnson, Duke Johnson
 John_Duncun, John
 SynapticSqueeze, SynapticSqueeze
 MajorFitter, Major
 Cannubis, Cannubis
 BlackWingX, BlackWingX
 Waxwing, Waxwing
 EdgarLBolt, Edgar L. Bolt
 Valdhir, Hazard
 Splintx, Splinter
 NuttR, Sedecrem
 TannMurlock, Tann Murlock
 Golden_Cow, Cow
 Xerrasss, Xerrasss
 liukk, Liuk
 Nikop, Nikop
 wizzart, wizzart
 angel_33, angel_33
 BossAwesome, Boss Awesome
 O_RLY, O RLY
 Milorix, Milorix
 DG_12201, Juris Storm
 VehoNex, VehoNex
 moosehead7, moosehead
 Krogenator, Krogenator
 Depco, Depco
 Archereon, Archereon
 Zouron, Zouron
 Cerapachy, Athax
 Viezevoetsok, Socks
 Jack-Anvil, Jack Anvil
 THE00BEAST, BEAST [ALPT]
 RoguePaladin, Renegade Paladin
 Orthodoxy, Orthodoxy
 Xerrius, Xerrius
 Nakaq, Nakaq
 Notleh, Notleh
 lefthook, lefthook
 shipsforvictory, shipsforvictory
 MetalGERE, Hoffman
 Jatuk, Jatuk
 Hellfire36, Hellfire36
 CaptAether, CaptainAether
 Teslo, Teslo
 PlayGamer, PlayGamer
 Pribi, Pribinacek
 Warstoriez, Warstoriez
 Finsterwald, Finsterwald
 Eonflux, Eonflux
 SpeedBreaker, StarScream
 EldurUlfur, Eldur Ulfur
 Keymaster420, Keymaster420
 Thjaffi, Thjaffi
 siriusfire, siriusfire
 Omega100, Omega100
 RancidTurnip, RancidTurnip
 Palu, Palu
 Sparks090, Sparks Jadestone
 WhiteLeopard, stevenboydweaver
 Ov3rdriv3, Sledgecrushr
 OttoSteinmann, Thorgrim
 Guthmeister, Guthmeister
 Keva, Keva
 lulu_la_turlutte, Lulu la Turlutte
 Rich007, Rich007
 181st, TROOPER
 asc3, ascendence3
 DR33D, DR33D
 prohdawg, ProHdawg
 0608, Pineapple Python
 JStarwind, J. Starwind
 Hepheatus, Hepheatus
 Aristotle3, Aristotle
 CardAirplane, CardAirplane
 Agent-Dio, Dio
 Amrcnfirestorm, Firestorm
 FenViper, Fen Viper
 Jonny_T, JonnyT89
 Melyr, Melnok
 cynicalnoodle, CynicalNoodle
 johnnylee, JohnnyLee
 yodamonk, YodaMonk
 Iphled, Iphled
 NewConn, New Continium
 Orthanic, rob426
 Imagica, Bluebird
 ApnoeDorsch, Apnoe Dorsch
 xNestor, Nestor
 SMW, Capt Wellman
 spacerkiller1, spacerkiller1
 arkturix, Arkturus
 gwish, Gwish
 lachlanm, Lachlan Maclean
 spgr, Sphinx Graph
 Zswizzy, Zswizzy
 Mutsu, Mutsu
 S-W-Pilgrim, S.W. Pilgrim
 Traction2, Trac
 BitGladius, BitGladius
 zoraxxeris, Zorax Xeris
 Koren, Rick Koren
 w1ck3d, w1ck3d
 TestiC, TestiC
 TheStinkyTuna, TheStinkyTuna
 nizo, marwil
 Saeria, Wil Scarlet
 DJPenguin, DJPenguin
 PancakeCat, PancakeCat
 helpnoidea, noidea
 PancakeMaster808, PancakeMaster808
 IstoLast, IstoLast
 AEIYR, AEIYR
 ER3N, ER3N
 fdbgen13, fdbgen13
 chickencaesar, chicken
 Sprxx, Ghinsan
 kickpc2, jkicklighter
 nikodemos, Nikodemos
 muhq, muhq
 Rathamak, Rathamak
 ShiNoRyu, Codey
 SgtBlackCat, SgtBlackCat
 Doomstrain, Hackfrost
 Jacko881, Jacko
 Relentless_Bugle, Relentless Bugle
 Defiance94, Defiance
 cedric222, vambracer
 RaidenLe, RaidenLe
 swyfte, swyfte
 sueifeng, sueifeng
 DickDerpin, DickDerpin
 kenzio, kenzio
 Eisenkraut, Eisenkraut
 Hypernova5, JC
 Captain_M0rgan, iCptMorgan
 SpaceSpectre, Ghost
 13thGhost, Nemesis
 genieofwar, Genie of War
 BatFox, Old Bird
 StrangerJack, Stranger Jack
 abagun, Abagun
 outer_limit, outerlimit
 CrashOver, CrashOver
 Krude, Salvage
 Donric, Donric
 stwrath, StWrath
 Shearsmith, Shearsmith
 Anders_142536, Anders
 Stenman, PictureGun
 3alfa, 3alfa
 otherlostsock, otherlostsock
 Ekios, Mythekos
 hob3s,  Hob3s
 BebH, Bebhell
 SMK_Onkruid, SMK Onkruid
 AFireDrake, FireDrake
 keitoro, keitoro
 HoratioSomerville, Horatio Somerville
 Peacey, Peacey
 VMPVIMM, Vincent Muentzer
 MrPurple, MrPurple
 MrKane, Mr.Kane
 284, 352
 StarHuG, StarHuG
 CMDRGamerick, Commander Gamerick
 CaptainMorgun, CaptainMorgun
 Valtrise, Valtrise Alester
 A1K, Storm
 darkship, darkship
 reaLst, reaLst
 Vwing45, Vwing45
 Kaishi, General Kaishi
 Mett_Igel, Mett Igel
 Nossat, Nossat
 0164-6, citizen sean the 6th
 PlaseN, PlaseN
 Pegasus235, Pegasus
 named_dude, named_dude
 crupted, crupted
 royalcrown, RoyalCrown
 antillais33, Antilais 33
 Schinkenkeule, Schinkenkeule
 DireRaven, Harry
 jumblejones, Jumble Jones
 phoenixnmglb, Phoenixnmglb
 Chompy369, Chompy
 nivdes, nivdes
 Onattigorn, Onattigorn
 d15a5t3r, d15a5t3r
 MrRyanO9, Mr Ryan O9
 riji, Riji
 MFWolfman, MFWolfman
 AstroSamz, Husam
 polyvisual, polyvisual
 Minar, Alem Minar
 Cyranis, Cyranis
 Spartician, Spartician
 someoffpinkcolour, Crimson
 Spyff, Draxa Silverthorn
 Assyd, Assyd
 Mopic, Mopic
 wild_dutchman, wild_dutchman
 FoxyTibbs, Foxy Tibbs
 Striiker, Striker
 WayneKerr, Praetorian
 KittFox, Kitt
 Haumk, Joaquim G. Haumk
 Mrmandan, Whatevuh
 T0Ni, T0NiL0k
 Harashi, Harashi Naya
 Markstar, Markstar
 fambaa, fambaa
 Tom147, Tomtom
 Wilhe, Wilhelm  Konrad
 R_Dangerfield, Dangerfield
 grumblebee, grumblebee
 Isak00, Isak
 mauritzius, mauritzius
 Dougulas84, Dougulas84
 VNSStorm, VNSStorm
 Monna, Monna 
 Castrovell, Castrovell
 Odin_Thorfather, Odin Thorfather
 erikw, ErikW
 Triacss, Triacss
 Gersti, Gerstenbrot
 Mach_Speed, Jet Driver
 Fishysticks, Jokkster
 TGuanta, TGuanta
 Taten, Taten
 StarfleetCommand, Captain James T. Kirk
 Urho, Kekkonen
 Blacky1, Blacky
 ChrisChaos, Chris Chaos
 Anubis_Ischtar, Anubis Ischtar
 Kayhos, Chaoswolf
 FO76, Falk
 Yarty_Nickerson, Yarty
 Dethgrave, Dethgrave
 umke, umkeisah
 BireEchi, BireEchi
 JType, JType
 macka58, macka58
 Bullet1, Hess48
 Generiks, Generiks
 Jespersson, Jesper
 Azzes, Azzes
 EmhyrEmris, Winter
 larzy, LaRZy
 iSpike, Spike
 GrafZ, Graf Zahl
 easy_henry, facilhenry
 Lora, Lora
 ca10010, ca10010
 gipsn, gipsn
 Markehsaur, Maku
 Ingweil_VM, Madlax
 Camster, camarginy
 Maoc, Mao Calabio
 Robzero55, RTC
 trilin, trillionx
 FluffyOcelot, FluffyOcelot
 Nubster," Josh ""Nubster"" Woot"
 eXroXz, eXroXz
 Brethgyk, Brethgyk321
 tbren, tbrennan1
 pega, Pega
 Raykokun, Shibi
 Conroadster, Conroadster
 Crabnab, Crabnab
 Blue_Dream, Blue Dream
 fleebnork, Fleebnork
 Tassadar1, Tassadar
 logan_hammer, loganhammer
 Roykiller, Roykiller
 ProBeats, ProBeats
 Beardacus, Beardacus
 homelessguy, homelessguy
 Alantbh, Alan
 MrTyrant, MrTyrant
 DaxxRuckus, DaxxRuckus
 Kofury, [RS] Kofury
 radon_za, Radon
 Longbow123, Longbow 
 redz0r, Redz0r
 IxianPrime, Ixprime
 Icthius, Icthius
 freshprince117, The Fresh Prince of Persia
 Toobz, Toobz
 HikariFox, Hikari
 Hawk41, Hawk41
 HeLL-HoRZe, HeLL-HoRZe
 eStar256, eStar
 HarryBalz, HarryBalz
 PKip, PK
 Elydas, Elydas
 SpruceGoose, Carms
 Aeka-GSR, Aeka
 MrBleck, MrBleck
 cloud241, omnislash241
 CRFox, Crimson
 TonyF4, TonyF4
 iodine, iodine
 Eren_Yagerts, Eren Yagerts
 Vadex, Vadex
 rapidreptile, Eri
 jk3jk, jk3jk
 Blitzthulhu, Blitz
 meragrin, Meragrin
 Mathestus, Mathestus
 ephers, Epher
 jima07, Jima
 Perfecto_Mendoza, Perfecto Mendoza
 Obbedeier, Obbedeier Wursthof
 Sskar1, Sskaar
 M_Neve, M. Neve
 TheBenchmark, TheBenchmark
 Peterosky, Peterosky
 Norsewrath, Norsewrath
 Bfreak, Bfreak
 DarisanHurston, DarisanHurston
 A_Broulliard, Abdel Broulliard
 PreciousRoy, Precious Roy
 PennywiseJDF, Pennywise
 Garrox, Garrox
 Koruyo, Koruyo
 Sukoshi777, Sukoshi777
 Galaxtus, Galaxtus
 ChaosJunkie, Longbow
 skylinemonkey, skylinemonkey
 Gripullon, Gripullon
 sticklynox, sticklynox
 Leodluffy, Leodluffy
 Black_Rain, Black_Rain
 Negativeman, Negativeman
 Kolosus, Kolosus
 RazeBirch, Raze Birch
 brennan95prior, brennan95p
 REDDY71, REDDY71
 JC_Maxwell, JC Maxwell
 Retnik, Retnik
 Ninefold, Ninefold
 Mailbox, Mailbox
 egisgone-x, egisgone
 Optics82, Optics
 KillerDad, KillerDad
 5tkb028, Foster
 mukhtarman, REAPERS?
 Calas_Typhon, Thoth
 Martin70, Martin70
 Lohdi, Lohdi
 Braverz81, ZammyZoom
 max-10, maxwell
 myshka, myshka
 sweets1, Sweets
 Smoking_Mirror, Tezcatlipoca
 hanness, Hannes
 Btwist, Wazu
 spike64, SpiKe
 qui-gon, Qui-Gon Jinn
 Truffle, Truffle
 CaptStabby, Captain Stabby
 Rei_Shepard, Rei_Shepard
 Badgerbaiter, Captain Mal
 Darth_Bobo, Darth Bobo
 Camosnide, Camosnide
 gizer20, gizer
 Epssco, Epssco
 matt92tau, matt92tau
 Montipoponti, Monti 
 TheLoneliestParticle, TheLoneliestParticle
 GooseMaverick, GooseMaverick
 Nagthas, Nagthas
 ukkeli, ukkeli
 Tuf_Voyaging, Haviland Tuf
 LordNycon, LordNycon
 ArhK, ArhK
 FujitsuHeatpump, FujitsuHeatpump
 cybertherapod, cybertherapod
 Shahini, Shahini
 Soljin, Soljin
 WhiskyTango, Loric Eternus
 SpaceQueen, SpaceQueen
 Lux_Taggart, Spider
 Starcaster, Star caster
 EnFo, EnFo
 RAMpageVII, RAMpageVII
 Whetu, Mokowa
 shadebane, shadebane
 VslaV, MustXeviK
 Ismulli, Izengard
 Dave-Lister-AU, Dave Lister
 Noddisgod, Nodd
 Seldon_H, Seldon Hari
 FamousPeanuts, FamousPeanuts
 Ou-Ra-Nos, Ouranos
 KillerKugel, KillerKugel
 Dislossig, Dislossig
 ILM123, Ianlange123
 Vicereine, Vicereine
 Tirnan, Tirnan
 Chiodo, Chiodo
 iblass, iblass
 wrmngr, warmonger
 htkay, htkay
 Mesaya, Mesaya
 LanthirVaren, Lanthir Varen
 SonderM, Sonder
 Atreanis91, Chris
 Thrawn86, Thrawn
 verumdeus, verumdeus
 Minn_the_Husky, Minn
 jlouis, xjlouisx
 frankmitchel, Frank Mitchel
 RazeEverything, RazeEverything
 ManMouse, [XPL]ManMouse
 my511, Myself
 Ahoyhoy, Ahoyhoy
 MalGanis, MalGanis
 Josh_Lagrange, Joshua ?Lagrange? Calvert
 TylerleeC, TylerleeC
 Episodic, Episodic
 Xoomie33, Xoomie33
 Trachmyr, Trachmyr
 ThErudite, The Erudite
 urnanisnan, Valkyrie1992
 Kinkade, Kinkade
 Mr_Pinky, Mr.Pinky
 illuminats, TUTAH
 razzul, Razzul
 MugenRa, MugenRa
 VitezZerak, Zerak
 PlayIsy, IsyPlay
 JayRad, JayRad
 FlyingFox, Flying Fox
 Krasini, Krasini Arithmetic
 Pantz, Pantz
 BandolierJack, BandolierJack
 NiklasJaeger, Niklas Jaeger
 KM0r, KM0r
 Holybell, Mandra
 Amadel, Amadel
 Red73, Redone73
 Zerolegend, Zerolegend
 Zipp-2-2, George Zipp
 wilisdraven, wilisdraven
 DaAwesome1, DaAwesomeOne
 ranbom1, ranbom1
 PVT_TS, PVT.TwinkleSTAR
 tazdir, tazdir
 CaptainDeathwish, Captain Deathwish
 Hikkino_Mation, Hikkino Mation
 FazedOut, Fazed Out
 Absorbentsolid, Absorbentsolid
 Siege187, Siege187
 Sipartix, Jasper
 MrPatriot, Mr. Patriot
 SLiPY, SLiPY
 b_bakes, b_bakes
 Ksolo4, One Zero
 Dillon1975, Dillon
 WORMINATOR, Barfolomew
 Jay1661, Jay1661
 Wolf_Brother, Fenrir
 KMP, KissMyPancake
 KojiroKakita, Kojiro Kakita
 UnFriendly_Fire, UnFriendly Fire
 MrTickles519, MrTickles519
 CommanderHawking, Hawking
 Shockolate, Shockolate
 Whte, RG
 DomesticBlend, DomesticBlend
 MathiasAlpha, Mathias 
 Menderith, Thanis Menderith
 Xarx, Xarxas
 Dread_Pirate_Rabbit, Dread Pirate Rabbit
 thecad, thecad
 Tsabu, Tsabu
 LoneStarr84, Lone Starr
 CHyRRiC, Chyrric
 Steve_Dangers, Steve Dangers
 JackHighHeel, JackHighHeel
 phoenix78VN, phoenix
 GingerBunny, GingerBunny
 Souloist, Souloist
 viyhexe, viyhexe
 pieholic2_2, PieHolic_2
 Allegedly, Allegedly
 Bien, Pfeil
 Azrael23, Azrael
 Subdefine, Subdefine
 Azraelkree, Kree
 rafoufoun, rafoufoun
 Yantis, Yantis
 AWDavis, Aaron Davis
 O_R_Star, Star*ucker
 Druffi, Druffi
 Mikquel280, Mikquel280
 Altares, chuckaltair1
 Mayjinx, Mayjinx
 abrowncownow, Abrowncownow
 Xavaan, Xavaan
 jakeattack77, Ashley
 Bensula, Hanibal
 EXOCET-spectre, EXOCET-spectre
 Growlanser, Growlanser
 DeviantSun, DeviantSun
 Statuquo, Statuquo
 AceMachine, Flying Machine 
 du_ub, Bubu
 oatifex, PATIFE
 Insignificant, Insignificant
 DeathEggTV, DeathEggTV
 Kevinken, Kevinken
 Ram8113, Ram8113
 Bakasaka, Bakasaka
 Kesharq, Kesharq
 xxlaresxx, Lares
 h00bi, h00bi
 Gen-7, Gen
 Dicentra, Parthenia
 PapaSwamp, VonHooty
 Goola, Goola
 MurdockMcKinley, Murdock McKinley
 Wadjet, W.B.
 Dancool, Daniel
 timfkl, timfkl
